Account ID,Account Name,Package,Segment,Active paying account,HQ type,Agent Category,Agent Name,Agent Active,Agent Created At,Agent Run Completed At,Agent Run Status,Agent Run Output
5e395e31cf61d0002930f9dc,Philip Saunders,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:38:25 PM","Jul 22, 2026, 3:38:56 PM",DONE,Double booking scan completed with no conflicts found.
5e395e31cf61d0002930f9dc,Philip Saunders,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:38:25 PM","Jul 22, 2026, 2:38:42 PM",DONE,No double bookings detected across scanned listings.
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:39:33 PM","Jul 22, 2026, 11:39:10 PM",DONE,Scanned 2 listings; no double bookings detected.
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:39:33 PM","Jul 22, 2026, 7:39:02 PM",DONE,Scanned 1 listing; no double bookings detected.
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:39:33 PM","Jul 22, 2026, 3:38:56 PM",DONE,Scanned 1 listing; no double bookings detected.
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:39:33 PM","Jul 22, 2026, 3:02:37 PM",DONE,"Scanned 1 listing, no double booking conflicts detected."
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 2:40:07 PM","Jul 22, 2026, 11:39:24 PM",DONE,"Scored 19 reservations; all scored Low or Medium, no action needed."
661fe51eb6f3872323b07ff5,Vesta Management LLC,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 2:46:28 PM","Jul 22, 2026, 5:39:17 PM",DONE,"Scored 1 reservation for (HMB9KH2ZWQ)[r1]; all scored Low or Medium, no action needed."
69f25adce330761c405c9409,Vida Pinilla,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 2:46:30 PM","Jul 23, 2026, 12:39:03 AM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:46:56 PM","Jul 22, 2026, 11:39:12 PM",DONE,No double bookings detected in today's scan.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:46:56 PM","Jul 22, 2026, 7:39:02 PM",DONE,One listing scanned; no double bookings detected.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:46:56 PM","Jul 22, 2026, 3:38:56 PM",DONE,No double bookings detected in today's scan.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,OPERATIONS,Calendar block monitor,true,"Jul 22, 2026, 2:47:24 PM","Jul 22, 2026, 2:55:12 PM",DONE,Flagged 56 calendar blocks needing review across 621 block events.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 2:49:54 PM","Jul 22, 2026, 7:39:23 PM",DONE,Marked all 6 arrived guests checked-in; no stale check-outs found.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 2:50:56 PM","Jul 22, 2026, 11:38:53 PM",DONE,Done: No reviews scanned.
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 2:50:56 PM","Jul 22, 2026, 7:38:58 PM",FAILED,Agent execution failed
6977681aea85becc03a1676e,Property Egg,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 2:50:56 PM","Jul 22, 2026, 3:39:02 PM",FAILED,Agent execution failed
6931efc1a3d1a005adf060bd,Avari - AL,enterprise,Enterprise,true,hq_child,ACCOUNTING,Advance deposit checker,true,"Jul 22, 2026, 2:51:12 PM","Jul 22, 2026, 3:21:52 PM",FAILED,Agent execution timed out
63ecdfb9e2e88c002d5debf1,Nook and Key Escapes Limited,pro,Mid-Market,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 2:52:24 PM","Jul 22, 2026, 2:53:47 PM",DONE,"Action needed 44 reservations flagged with $28,045.28 underpaid: Scanned 129 reservations; review before month-end close."
689c639c8fa2976c485f6d0c,Flat Manager,enterprise,Enterprise,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 2:53:55 PM","Jul 22, 2026, 3:00:28 PM",FAILED,Agent run failed
67488d4c4205b64ae791d9fb,Juno Wong,pro,SMB,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 22, 2026, 2:56:38 PM","Jul 23, 2026, 12:38:53 AM",DONE,No eligible bad reviews in the last 24 hours; nothing to review.
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:59:50 PM","Jul 23, 2026, 12:39:14 AM",DONE,No double bookings detected across all listings.
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:59:50 PM","Jul 22, 2026, 8:39:10 PM",DONE,No double bookings detected in today's scan.
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 2:59:50 PM","Jul 22, 2026, 4:39:33 PM",DONE,"Scanned 1 listing, no double bookings detected."
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:00:06 PM","Jul 22, 2026, 10:39:33 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
69bacacb0dbdf1eea85fc1ba,RE Management & Consulting S.r.l.,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:00:35 PM","Jul 22, 2026, 10:38:53 PM",DONE,No double bookings detected across scanned listings.
69bacacb0dbdf1eea85fc1ba,RE Management & Consulting S.r.l.,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:00:35 PM","Jul 22, 2026, 6:38:55 PM",DONE,No double bookings detected in scan.
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,pro,SMB,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 3:01:59 PM","Jul 23, 2026, 12:38:58 AM",DONE,Corrected 2 stale check-outs to checked-out; 6 reservations remained consistent.
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 3:02:43 PM","Jul 22, 2026, 3:04:04 PM",DONE,"```json
{
  ""short"": ""Scanned 125 reservations; 17 have open commitments, 13 notes posted and 4 could not be posted."",
  ""long"": ""Scanned 125 upcoming and in-stay reservations; 17 have promises to the"
60f6b27fde6465002d1eae2b,Tripas Coração,pro,Mid-Market,true,,OPERATIONS,Maintenance tracker,true,"Jul 22, 2026, 3:03:35 PM","Jul 22, 2026, 3:03:52 PM",DONE,Done **No maintenance tasks in the last 60 days**: 0 properties flagged.
686c3ac5a4bbacd7a82a4f7c,Christiano Property Management Ltd.,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:04:23 PM","Jul 22, 2026, 10:38:53 PM",DONE,"Scanned 1 inquiry, none required action."
686c3ac5a4bbacd7a82a4f7c,Christiano Property Management Ltd.,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:04:23 PM","Jul 22, 2026, 6:38:55 PM",DONE,"Scanned 1 inquiry, none required action."
67183cc0fb727774adaece30,Vanage Vacation Homes,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:06:30 PM","Jul 23, 2026, 12:39:16 AM",DONE,Scanned 1 listing. No double bookings detected.
67183cc0fb727774adaece30,Vanage Vacation Homes,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:06:30 PM","Jul 22, 2026, 8:39:10 PM",DONE,One listing scanned. No double booking conflicts found.
67183cc0fb727774adaece30,Vanage Vacation Homes,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:06:30 PM","Jul 22, 2026, 4:39:19 PM",DONE,Double booking check completed with no conflicts found.
694012cfb144f2e7b105ce0b,BNBHOST,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:09:04 PM","Jul 22, 2026, 10:39:23 PM",DONE,"Scored 8 reservations; all scored Low or Medium, no action needed."
6794370f08ad1c127b6c48a9,Duvoire,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:13:35 PM","Jul 22, 2026, 11:39:10 PM",DONE,"Scanned 0 inquiries, none required action."
6794370f08ad1c127b6c48a9,Duvoire,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:13:35 PM","Jul 22, 2026, 7:38:53 PM",DONE,"Scanned 0 inquiries, none required action."
6794370f08ad1c127b6c48a9,Duvoire,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 22, 2026, 3:15:03 PM","Jul 22, 2026, 4:39:10 PM",FAILED,Agent execution failed
686c3ac5a4bbacd7a82a4f7c,Christiano Property Management Ltd.,pro,SMB,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 3:15:10 PM","Jul 22, 2026, 3:15:47 PM",DONE,Action needed **2 cities have tax setup differences**: 27 properties scanned; review configurations.
69440817b8b21ff79ffcdc03,Mamazul Rentals,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:16:52 PM","Jul 22, 2026, 9:39:17 PM",DONE,Done No reviews scanned in this run.
69440817b8b21ff79ffcdc03,Mamazul Rentals,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:16:52 PM","Jul 22, 2026, 5:39:08 PM",FAILED,Agent execution failed
6794370f08ad1c127b6c48a9,Duvoire,pro,Mid-Market,true,,OPERATIONS,Review to task dispatcher,true,"Jul 22, 2026, 3:17:03 PM","Jul 22, 2026, 4:39:11 PM",FAILED,Agent execution failed
61035f9787681700322bf9a3,Rocky Point Beach Rentals.com,pro,Mid-Market,true,,OPERATIONS,Daily task coverage board,true,"Jul 22, 2026, 3:18:06 PM","Jul 22, 2026, 3:18:49 PM",DONE,Done **Coverage board for next 48 hours**: no tasks in window.
69dea2319340ba4cbda1362b,Engel & Völkers San Miguel,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:20:29 PM","Jul 23, 2026, 12:39:35 AM",FAILED,Agent run failed
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:24:09 PM","Jul 22, 2026, 11:39:10 PM",DONE,Done 1 reply posted automatically on Airbnb 5-star review.
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:24:09 PM","Jul 22, 2026, 7:39:01 PM",FAILED,Agent execution failed
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 3:25:03 PM","Jul 22, 2026, 3:25:32 PM",DONE,Action needed **2 cities have tax setup differences**: 50 properties scanned; 14 outliers require review.
67896fe61e8afb8c9a78c05d,Marshe Properties Limited,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:25:47 PM","Jul 22, 2026, 11:39:08 PM",DONE,Double booking scan completed with no conflicts detected.
67896fe61e8afb8c9a78c05d,Marshe Properties Limited,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:25:47 PM","Jul 22, 2026, 7:39:10 PM",DONE,Scanned 1 listing; no double bookings detected.
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:26:39 PM","Jul 23, 2026, 12:39:08 AM",FAILED,Agent execution failed
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:26:39 PM","Jul 22, 2026, 8:39:18 PM",DONE,Scanned 1 listing. No double booking conflicts detected.
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:26:39 PM","Jul 22, 2026, 4:39:18 PM",DONE,"Scanned 3 listings, no double booking conflicts detected."
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,false,"Jul 22, 2026, 3:26:55 PM","Jul 22, 2026, 10:39:43 PM",DONE,Reviewed 8 reservations checking in within the next 24 hours; all 8 need attention.
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:27:48 PM","Jul 23, 2026, 12:39:00 AM",DONE,"Scanned 0 inquiries, no action taken."
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:27:48 PM","Jul 22, 2026, 8:39:00 PM",DONE,"Scanned 0 inquiries, nothing to process."
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:27:48 PM","Jul 22, 2026, 4:39:31 PM",FAILED,Agent execution failed
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:29:11 PM","Jul 23, 2026, 12:39:14 AM",DONE,Done No reviews to process: 0 scanned.
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:29:11 PM","Jul 22, 2026, 8:39:01 PM",FAILED,Agent execution failed
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:29:11 PM","Jul 22, 2026, 4:39:11 PM",FAILED,Agent execution failed
652d7bd2f05bc9a6ebc6a507,Getaway Haus,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:29:21 PM","Jul 22, 2026, 9:39:19 PM",DONE,Done: No reviews scanned in this run.
652d7bd2f05bc9a6ebc6a507,Getaway Haus,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:29:21 PM","Jul 22, 2026, 5:39:16 PM",FAILED,Agent execution failed
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:29:29 PM","Jul 22, 2026, 4:40:36 PM",DONE,"Scored 25 reservations; 3 flagged as High or Critical risk, Administration tasks created."
68892383a14c863e5df1291c,CarefreeNb Hosting,pro,Mid-Market,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 3:29:44 PM","Jul 23, 2026, 12:39:32 AM",DONE,"Corrected 11 stay statuses: set 4 to checked-out, marked 7 checked-in."
652d7bd2f05bc9a6ebc6a507,Getaway Haus,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:30:41 PM","Jul 22, 2026, 9:39:04 PM",DONE,"Scanned 1 listing, no double bookings found."
652d7bd2f05bc9a6ebc6a507,Getaway Haus,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:30:41 PM","Jul 22, 2026, 5:39:25 PM",DONE,1 listing scanned; no double bookings detected.
652d7bd2f05bc9a6ebc6a507,Getaway Haus,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:30:46 PM","Jul 22, 2026, 11:39:21 PM",DONE,Reviewed 1 reservation checking in within the next 24 hours; 1 needs attention.
69ed6148e6a377973f278fed,Heritage Collection VR LLC,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:33:02 PM","Jul 22, 2026, 6:38:55 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
69ed6148e6a377973f278fed,Heritage Collection VR LLC,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:33:57 PM","Jul 23, 2026, 12:39:36 AM",DONE,"Scored 10 reservations; 4 flagged as High risk, Administration tasks created."
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:34:58 PM","Jul 22, 2026, 10:39:12 PM",FAILED,Agent execution failed
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:34:58 PM","Jul 22, 2026, 6:38:55 PM",DONE,"Scanned 0 inquiries, none required action."
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:35:08 PM","Jul 23, 2026, 12:39:22 AM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
675c1d9c116364e5fd4c78ca,Incoming Verona srl,pro,Mid-Market,true,,OPERATIONS,Calendar block monitor,true,"Jul 22, 2026, 3:35:10 PM","Jul 22, 2026, 4:08:28 PM",DONE,Flagged 1543 calendar blocks needing review across 2912 block events.
666c42cd1269c78e4944ab0e,1804 Villas & Suites,pro,SMB,true,,FINANCE,Security deposit extender,true,"Jul 22, 2026, 3:35:16 PM","Jul 22, 2026, 10:39:04 PM",DONE,0 security deposits re-held; no holds were due to expire today.
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:35:21 PM","Jul 22, 2026, 6:40:07 PM",DONE,"Scored 20 reservations; all scored Low or Medium, no action needed."
666c42cd1269c78e4944ab0e,1804 Villas & Suites,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:35:25 PM","Jul 22, 2026, 10:39:23 PM",DONE,"Scored 2 reservations; 1 flagged as High risk, Administration task created."
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:35:35 PM","Jul 22, 2026, 11:39:22 PM",DONE,"Scanned 0 inquiries, no action taken."
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:35:35 PM","Jul 22, 2026, 7:39:10 PM",DONE,Sweep completed with no inquiries to process.
666c42cd1269c78e4944ab0e,1804 Villas & Suites,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:35:41 PM","Jul 22, 2026, 10:39:01 PM",DONE,Sweep completed with no inquiries to process.
666c42cd1269c78e4944ab0e,1804 Villas & Suites,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:35:41 PM","Jul 22, 2026, 6:39:05 PM",DONE,"Scanned 0 inquiries, no action required."
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:36:29 PM","Jul 22, 2026, 10:38:52 PM",DONE,Failed: No reviews scanned or processing incomplete.
69d91a11888d4187f93c6535,U-CO,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:36:29 PM","Jul 22, 2026, 6:38:54 PM",FAILED,Agent execution failed
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Review to task dispatcher,true,"Jul 22, 2026, 3:36:45 PM","Jul 22, 2026, 4:39:15 PM",DONE,No bad reviews in the last 24 hours; no maintenance action needed.
66018b62c9d2b0a68e714a4d,GrandStay,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:37:34 PM","Jul 22, 2026, 9:38:56 PM",DONE,Failed: No reviews scanned; check workflow input and data source.
66018b62c9d2b0a68e714a4d,GrandStay,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:37:34 PM","Jul 22, 2026, 5:39:10 PM",FAILED,Agent execution failed
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:38:33 PM","Jul 22, 2026, 11:39:10 PM",DONE,"Scanned 2 listings, found no double booking conflicts."
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:38:33 PM","Jul 22, 2026, 7:39:11 PM",DONE,"5 listings checked, no double bookings detected."
66018b62c9d2b0a68e714a4d,GrandStay,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:39:37 PM","Jul 22, 2026, 9:39:29 PM",DONE,"Scored 6 reservations; all scored Low or Medium, no action needed."
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 22, 2026, 3:39:41 PM","Jul 22, 2026, 4:38:57 PM",DONE,No eligible bad reviews in the last 24 hours; nothing to review.
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:40:35 PM","Jul 22, 2026, 7:41:48 PM",DONE,"Scored 40 reservations; 10 flagged as High risk, Administration tasks created."
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:40:43 PM","Jul 22, 2026, 4:40:22 PM",DONE,"Scored 22 reservations; 2 flagged as High risk, Administration tasks created."
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:41:37 PM","Jul 23, 2026, 12:39:02 AM",DONE,Done: No reviews scanned
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:41:37 PM","Jul 22, 2026, 8:39:02 PM",FAILED,Agent execution failed
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:41:37 PM","Jul 22, 2026, 4:39:04 PM",FAILED,Agent execution failed
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:42:32 PM","Jul 23, 2026, 12:39:26 AM",DONE,Sweep completed with no inquiries to process.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:42:32 PM","Jul 22, 2026, 8:39:05 PM",DONE,"Scanned 0 inquiries, none required action."
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:42:32 PM","Jul 22, 2026, 4:38:58 PM",DONE,"Scanned 0 inquiries, no action taken."
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:43:08 PM","Jul 22, 2026, 10:39:23 PM",FAILED,Agent execution failed
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:43:31 PM","Jul 23, 2026, 12:39:09 AM",FAILED,Agent execution failed
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:43:31 PM","Jul 22, 2026, 8:39:13 PM",DONE,"Scanned 2 listings, no double bookings detected."
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:43:31 PM","Jul 22, 2026, 4:39:09 PM",DONE,One listing scanned. No double booking conflicts detected.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 23, 2026, 12:38:54 AM",DONE,Failed No maintenance tasks were scanned; unable to process maintenance blocks.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 11:38:53 PM",DONE,Failed No maintenance tasks were scanned; unable to process this run.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 10:39:17 PM",DONE,Failed No maintenance tasks were scanned; the run did not complete.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 9:39:08 PM",DONE,Failed No maintenance tasks were scanned; check data source or task filters.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 8:38:53 PM",DONE,Failed No maintenance tasks were scanned; unable to process the run.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 7:38:51 PM",DONE,Failed No maintenance tasks were scanned; check system connectivity.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 6:38:55 PM",DONE,Done No maintenance blocks needed: all listings already in the right state.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 5:39:18 PM",DONE,Failed No maintenance tasks were scanned; check configuration or data source.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 3:43:41 PM","Jul 22, 2026, 4:38:58 PM",DONE,Failed No maintenance tasks were scanned.
69c437c497364dea190fce13,Rebornhost,pro,SMB,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 3:44:15 PM","Jul 23, 2026, 12:39:44 AM",DONE,"Corrected 17 stay statuses: marked 14 checked-in, set 3 to checked-out."
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:44:19 PM","Jul 22, 2026, 9:39:07 PM",DONE,"Scanned 26 inquiries, none required action."
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:44:19 PM","Jul 22, 2026, 5:41:11 PM",FAILED,Agent execution failed
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:44:37 PM","Jul 22, 2026, 9:39:07 PM",DONE,6 listings scanned with no double booking conflicts detected.
